,Web Archive Link,GIPHY Title
4850,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHsiJt1YGG9bWDK/giphy.gif, 
4851,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHsMk5tJRSOmPbq/giphy.gif,singing in the rain music video GIF by Simple Plan
4852,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHstyr2sh3MsnaU/giphy.gif,police hes lying GIF by Warner Archive
4853,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHt0TvAdfEUVxmM/giphy.gif,angry marc maron GIF by IFC
4854,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHt555uOMKKg7u0/giphy.gif,purple rain prince GIF by Johnny2x4
4855,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtA7Ily8vPj74Q/giphy.gif,fuck you we can do it GIF by sofiahydman
4856,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtAfij6Iia91AI/giphy.gif,GIF by SYFY
4857,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtf0pdbJcKsjTy/giphy.gif,confused driven to distraction GIF by Archie Comics
4858,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtGnMZoW6UsYUw/giphy.gif,glasses flirting GIF by STATES OF UNDRESS
4859,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtIsvLessNKHC0/giphy.gif,ryan reynolds movie awards 2016 GIF by MTV Movie & TV Awards
4860,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtiUcTvy42Qpri/giphy.gif, 
4861,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtkrNVIpRAFMYw/giphy.gif, 
4862,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtM52orkgnW6bu/giphy.gif, 
4863,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtoZ0cR0wZ9yTu/giphy.gif,dog party Sticker by Jason Clarke
4864,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtpSFcSc1zLFQI/giphy.gif,beyonce lemonade hbo GIF
4865,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtsKJHPaiy0prO/giphy.gif,real housewives of new york city drinking GIF
4866,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHtZeOBqX1vm9ZS/giphy.gif,maisie williams tff 2016 GIF by GIPHY CAM
4867,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHu1TkqZdHF0G5O/giphy.gif,shame no STICKER by Disney Zootopia
4868,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHu2a55gEe5Cphu/giphy.gif,jordan peele crying GIF
4869,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHuDNhJK5HLTWZW/giphy.gif, 
4870,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHueFFZUzbOmhEY/giphy.gif,season 2 starz GIF by Power
4871,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHumw7ezGDRpYmk/giphy.gif,tv land tinder GIF by YoungerTV
4872,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHuVytafttaa06s/giphy.gif,apple skateboard GIF by Apps for Earth
4873,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHuwIwYIQhCUygo/giphy.gif,chris pratt bow GIF
4874,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHuX4jbNLhLK1dS/giphy.gif, 
4875,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHuzUOItjJqJFiE/giphy.gif,jiggy andy samberg GIF
4876,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHv7Tj5ULj0H0wU/giphy.gif,licking ice cream GIF by Unbreakable Kimmy Schmidt
4877,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvB9CWQ1YzHY1W/giphy.gif,tv land GIF by YoungerTV
4878,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvBCHMqFNoYvnO/giphy.gif, 
4879,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvbif9wxPxCrZe/giphy.gif, 
4880,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvbqjJ2R0RUVdC/giphy.gif,trump GIF by u̶͛͗̽ n̵͇ͨ g̵̼͂ l̵᷅ t̵̄ c̵̃͘ h̵͚ m̵͇͑e͔
4881,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvlMd29l2RaKfC/giphy.gif,bloodline season 2 GIF by Bloodline
4882,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvSRa4t0zTJNp6/giphy.gif,inside amy schumer nod GIF
4883,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHvzmzuafxhBnBC/giphy.gif,meteor shower doom GIF by GIPHY Studios Originals
4884,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHw3LrBVELAnhvi/giphy.gif,flower earth day GIF by Apps for Earth
4885,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwa2jfcogbHupy/giphy.gif, 
4886,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwbQasvsGXMOjK/giphy.gif,pulp fiction dancing GIF by sofiahydman
4887,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwHFm6z7TffC2k/giphy.gif,dance moves GIF
4888,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwlqfWfAFLmcda/giphy.gif, 
4889,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwqFnCC8Brmz4s/giphy.gif,i love you hearts GIF by sofiahydman
4890,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwwgBMde27G6oU/giphy.gif, 
4891,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwXSTYepAGLtni/giphy.gif,big sean GIF by Coachella
4892,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHwYg90j0g1DcTC/giphy.gif,sexy season 4 GIF by Inside Amy Schumer
4893,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxeRDa3Ih3DOVi/giphy.gif,comedy central omg GIF by Inside Amy Schumer
4894,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxEUuGRu6k1cm4/giphy.gif,thank you GIF by Best Coast
4895,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxQogIAlNAQ0pO/giphy.gif,aziz ansari dancing GIF
4896,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxQqwx7ZN0fcje/giphy.gif,calvin lockhart fighting GIF by Warner Archive
4897,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxwCo0HmrSVT3O/giphy.gif,i feel you agree GIF by Warner Archive
4898,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHxzsNTazssQldC/giphy.gif,elections 2016 usa GIF by GIFRIENDS
4899,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHy6LyohzVCR10A/giphy.gif,needed me rihanna GIF
4900,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHyKZeqeIiubjyM/giphy.gif,purple rain prince GIF
4901,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHyTd7DStdfoq7m/giphy.gif,fallout nick valentine GIF by Walter Newton
4902,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHyukNsLAbsIOrK/giphy.gif, 
4903,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHyVqGZpFdpTT0I/giphy.gif,road trip fox GIF by New Girl
4904,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHyWglypgPfBQu4/giphy.gif, 
4905,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHz2pPMLPwEiWoo/giphy.gif,fox tv holy shit GIF by Hell's Kitchen
4906,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHz4V4oDVemGYNy/giphy.gif,GIF by Mashable
4907,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHz6pAYeXtS4FRC/giphy.gif,comedy central smile GIF by Inside Amy Schumer
4908,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHzeyITON4vzMM8/giphy.gif,buenos aires florida GIF by /////MONOARTCHIVES//////
4909,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHzl9L3Orc0SWeA/giphy.gif, 
4910,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHzSFVhKcqzqtmo/giphy.gif,awkward jamal lyon GIF by Empire FOX
4911,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26AHzyuAXMKftFVgk/giphy.gif,beyonce lemonade GIF
4912,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26B5r6ib4IY1XpEYg/giphy.gif,new delhi india GIF by madebydot
4913,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26B5RizDEySH5Y3L2/giphy.gif,happy birthday animation GIF by appikiko
4914,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLBA32cX3AfM0o/giphy.gif,"taylor swift look GIF by Yosub Kim, Content Strategy Director"
4915,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLCUdp1lqUA2JO/giphy.gif,frustrated whats wrong with you GIF by Steve Harvey TV
4916,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLFeTFDVnnOqk0/giphy.gif,star wars animation GIF by Gareth Fowler
4917,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLGAE0uela4WrK/giphy.gif,sad golan the insatiable GIF by Fox TV
4918,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLHzE6A2BsPgbe/giphy.gif,animation pot GIF by DLGNCE
4919,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLIH6ArvoKr1YI/giphy.gif,black and white animation GIF by Dominic Ewan
4920,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLJFnlmIn05VBK/giphy.gif,kim kardashian GIF by Clint Spaulding
4921,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLLbWD0T6a5q8M/giphy.gif, 
4922,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLMm1B0iwSEDAc/giphy.gif, 
4923,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLNDbrgc9clBa8/giphy.gif,"real housewives of orange county shannon beador GIF by Yosub Kim, Content Strategy Director"
4924,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLNL33ttVR94KA/giphy.gif,GIF by Mashable
4925,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLNwvhSSGhpDIQ/giphy.gif,dwayne johnson paparazzi GIF by TMZ
4926,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLO3V0N5DyMkBW/giphy.gif,cinema 4d GIF by Quaiphka
4927,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLPepfAM2fqSyc/giphy.gif,GIF by Mashable
4928,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLPtlJbB5ga2BO/giphy.gif,fun russia GIF by Mashable
4929,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLPZhelWCBKNFK/giphy.gif,feels good to be home monkey GIF by alexchocron
4930,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLSfJ1LFqYR29O/giphy.gif,GIF by clickbecause
4931,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLTNQp6gDvOq8E/giphy.gif,"sassy britney spears GIF by Yosub Kim, Content Strategy Director"
4932,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLUs3nt9ldBpMQ/giphy.gif,GIF by Mashable
4933,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkLVLRNYHSG98mQ/giphy.gif,new girl dancing GIF
4934,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLVssZ4buyupe8/giphy.gif,loop neon GIF by Gifmk7
4935,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLXBhJ04LHJ7iw/giphy.gif,married to medicine smh GIF
4936,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkLzPqZFwC2B6xO/giphy.gif,emma roberts pilot GIF by ScreamQueens
4937,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkM0EcP0bRSRjsk/giphy.gif,excited nba draft 2015 GIF
4938,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkM2bstNgIKPzSo/giphy.gif,GIF by Mashable
4939,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkM35R5Z6umSZgY/giphy.gif, 
4940,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkM3JGzryIuGDdK/giphy.gif,donald trump respect GIF
4941,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMAa2zKRCneoh2/giphy.gif,mariah carey GIF by Billboard Music Awards
4942,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkMadvsqSlAJdkY/giphy.gif,season 1 hug GIF by Silicon Valley
4943,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMAPKZLmgsbjdC/giphy.gif,season 2 opening GIF
4944,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMB9sk1DJErES4/giphy.gif,"whatever GIF by Yosub Kim, Content Strategy Director"
4945,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMcwR40pp6KlHO/giphy.gif, 
4946,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMD9CpZrrwvkfC/giphy.gif,tour de france lol GIF by Robbie Cobb
4947,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMDl4jX5dJ43K0/giphy.gif,bachelor in paradise jared haibon GIF by Bustle
4948,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMdTlulIPEHwdi/giphy.gif,comic con GIF
4949,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMeKTW96DDUwYE/giphy.gif,animation moon GIF by David Urbinati
4950,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMEVpMglOnzN7O/giphy.gif,free funny GIF by AFV Pets
4951,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMfCPUHOumk0oM/giphy.gif,up and down loop GIF by Matthew Butler
4952,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMFIXZQrgkN51S/giphy.gif,justin bieber segway GIF by Bustle
4953,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMFWSUNTQroLaE/giphy.gif, 
4954,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMgeeCjES3B4FW/giphy.gif,lonely death GIF by Dark Igloo
4955,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkMIAAZeUd9B0Kk/giphy.gif, 
4956,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMIy1FxXFutymc/giphy.gif,ice cube flirting GIF
4957,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMJbDDijVHRr3O/giphy.gif,banksy GIF
4958,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkMkEayiz8Ebjby/giphy.gif,drumming black and white GIF by Warner Archive
4959,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMKeYkkJ6i9BNS/giphy.gif,animation loop GIF by Alejandro Pérez
4960,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMKJ4jU6YtLKZG/giphy.gif, 
4961,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMLbCQdUXt5v7a/giphy.gif,GIF by Fabiola Lara / Casa Girl
4962,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMmfVnpxPcz4kg/giphy.gif,golden state warriors yes GIF by NBA
4963,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMNZQFEppnVGaA/giphy.gif, 
4965,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMOwlyDVigeiYw/giphy.gif,sins of the father empire GIF by Fox TV
4966,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMPDqui94XBTEI/giphy.gif, 
4967,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMPglwTzU5a0UM/giphy.gif,kneel deborah kerr GIF
4968,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkMqAadoc4zD3mE/giphy.gif,martha stewart GIF
4969,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMScH6mnlKVZfO/giphy.gif,ant minute made GIF by Alexander Lansang
4970,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMsd4l6F3zlula/giphy.gif,kevin hart paparazzi GIF by TMZ
4971,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMsg3lNpFgcO40/giphy.gif,jennifer lopez womens history month GIF
4973,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMU5v0vNAgSVzi/giphy.gif,kanye west mic GIF
4974,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMup6pjBM1gDxm/giphy.gif,kung fu like a girl GIF by Shaw Brothers
4975,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMVKnu7wSuAUj6/giphy.gif, 
4976,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMVNn7E6FEl0Eo/giphy.gif, 
4977,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMX5V5m2Tzs6sM/giphy.gif,GIF by Mashable
4978,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMXAE5y0KTQ7II/giphy.gif,louis litt sob GIF by Suits
4979,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkMy2DGm1eah6dG/giphy.gif,commercial salt and pepper GIF
4981,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkN0aMUn4um4YgM/giphy.gif,digital art animation GIF by Silvia Guimaraens
4982,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkN0jPq8j6gDpwk/giphy.gif, 
4983,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkN3VJmiuWL9ZK0/giphy.gif,shoveling ice cream GIF by Justin Gammon
4984,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkN4IP6irrSetC8/giphy.gif,music festival art GIF by Bonnaroo Music and Arts Festival
4985,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkNa2A0GUw8DUVa/giphy.gif,bachelor in paradise ashley i GIF by Bustle
4986,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkNAKDQ9FL7KA2k/giphy.gif,the last man on earth GIF by Fox TV
4987,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkNaxI0i7LazsOc/giphy.gif,chrissy teigen drinking GIF by Billboard Music Awards
4988,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/26BkNBbgsdJ2sblEk/giphy.gif,martial arts hair GIF by Film Society of Lincoln Center
4989,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkNbZoexk5tqxeU/giphy.gif,minute made GIF by Alexander Lansang
4990,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/26BkNCKYk8pPwOPwA/giphy.gif,GIF by clickbecause
